Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Revenue,DeliveryDays,ShippingBuckets
8/15/2023,West,Monitor,18,476.32,Store A,Wholesale,0,Diana,8573.76,Credit Card,SAVE10,1,REG101104,Cust 8398,47.43,8/15/2023,8/20/2023,Wendy,0,5,High
8/21/2024,Central,Tablet,11,143.85,Store A,Wholesale,0.1,Eva,1424.115,Debit Card,FREESHIP,0,REG101105,Cust 4026,6.85,8/21/2024,8/30/2024,Cameron,1424.115,9,Low
5/24/2023,West,Monitor,4,323.63,Store C,Retail,0.1,Carlos,1165.068,Credit Card,FREESHIP,0,REG101106,Cust 5794,32.92,5/24/2023,06-01-2023,Wendy,1165.068,8,Upper Medium
4/27/2023,West,Monitor,16,37.4,Store A,Wholesale,0.05,Bob,568.48,Credit Card,FREESHIP,0,REG101107,Cust 2917,49.55,4/27/2023,05-01-2023,Wendy,568.48,4,High
5/21/2023,East,Tablet,1,418.98,Store B,Retail,0.1,Carlos,377.082,Gift Card,FREESHIP,0,REG101108,Cust 5659,43.72,5/21/2023,5/26/2023,Eric,377.082,5,High
2/16/2025,East,Monitor,12,108.35,Store A,Wholesale,0,Diana,1300.2,Online,FREESHIP,0,REG101109,Cust 1857,42.06,2/16/2025,2/25/2025,Eric,1300.2,9,High
8/24/2023,East,Tablet,5,256.42,Store B,Retail,0,Alice,1282.1,Gift Card,FREESHIP,0,REG101110,Cust 6718,28.74,8/24/2023,8/29/2023,Eric,1282.1,5,Medium
3/14/2024,East,Desk,16,544.91,Store B,Retail,0.1,Frank,7846.704,Credit Card,FREESHIP,0,REG101111,Cust 8378,39.26,3/14/2024,3/21/2024,Eric,7846.704,7,Upper Medium
1/29/2024,North,Desk,19,113.42,Store A,Retail,0,Eva,2154.98,Debit Card,WINTER15,0,REG101112,Cust 3069,44.96,1/29/2024,02-07-2024,Ryan,2154.98,9,High
07-08-2024,North,Tablet,18,448.03,Store B,Retail,0.15,Frank,6854.859,Cash,WINTER15,1,REG101114,Cust 6167,13.23,07-08-2024,7/17/2024,Ryan,0,9,Lower Medium
12/23/2023,East,Chair,5,552.26,Store D,Wholesale,0.15,Alice,2347.105,Debit Card,WINTER15,0,REG101117,Cust 8800,26.5,12/23/2023,12/25/2023,Eric,2347.105,2,Medium
8/20/2023,Central,Desk,1,182.11,Store A,Retail,0.1,Carlos,163.899,Credit Card,WINTER15,0,REG101118,Cust 1819,7.31,8/20/2023,8/27/2023,Cameron,163.899,7,Low
10/28/2024,West,Desk,7,466.36,Store D,Wholesale,0.05,Bob,3101.294,Online,SAVE10,1,REG101119,Cust 1300,11.45,10/28/2024,11-06-2024,Wendy,0,9,Lower Medium
11-11-2024,East,Printer,15,140.54,Store A,Wholesale,0.1,Eva,1897.29,Credit Card,SAVE10,0,REG101120,Cust 3807,49.91,11-11-2024,11/21/2024,Eric,1897.29,10,High
12-07-2023,West,Desk,17,460.31,Store A,Retail,0.15,Diana,6651.4795,Online,WINTER15,0,REG101121,Cust 6633,40.18,12-07-2023,12/15/2023,Wendy,6651.4795,8,High
3/23/2024,West,Laptop,5,132.87,Store B,Retail,0,Bob,664.35,Debit Card,WINTER15,0,REG101122,Cust 6573,37.91,3/23/2024,04-02-2024,Wendy,664.35,10,Upper Medium
10/29/2024,West,Tablet,12,209.86,Store D,Retail,0.05,Bob,2392.404,Online,WINTER15,0,REG101123,Cust 8600,8.78,10/29/2024,11-02-2024,Wendy,2392.404,4,Low
6/17/2025,East,Laptop,9,31.35,Store B,Retail,0.1,Diana,253.935,Cash,SAVE10,0,REG101124,Cust 8654,39.32,6/17/2025,6/22/2025,Eric,253.935,5,Upper Medium
3/18/2023,North,Chair,11,335.11,Store C,Retail,0,Frank,3686.21,Gift Card,FREESHIP,0,REG101125,Cust 3708,29.95,3/18/2023,3/26/2023,Ryan,3686.21,8,Medium
1/19/2023,East,Phone,8,277.43,Store D,Wholesale,0,Carlos,2219.44,Online,SAVE10,0,REG101126,Cust 1268,36.38,1/19/2023,1/23/2023,Eric,2219.44,4,Upper Medium
07-09-2023,West,Desk,6,287.72,Store A,Retail,0.05,Bob,1640.004,Debit Card,WINTER15,0,REG101127,Cust 5600,17.14,07-09-2023,7/14/2023,Wendy,1640.004,5,Lower Medium
02-08-2025,North,Tablet,10,396.73,Store B,Retail,0.1,Eva,3570.57,Online,FREESHIP,0,REG101129,Cust 4293,18.13,02-08-2025,2/13/2025,Ryan,3570.57,5,Lower Medium
4/20/2024,South,Printer,20,516.43,Store B,Retail,0,Bob,10328.6,Online,FREESHIP,0,REG101130,Cust 6895,36.23,4/20/2024,4/22/2024,Sophie,10328.6,2,Upper Medium
06-05-2025,East,Laptop,1,299.66,Store A,Retail,0.1,Diana,269.694,Cash,SAVE10,0,REG101131,Cust 2616,38.94,06-05-2025,06-07-2025,Eric,269.694,2,Upper Medium
4/25/2025,South,Chair,12,31.72,Store B,Retail,0,Alice,380.64,Debit Card,SAVE10,0,REG101132,Cust 5362,30.78,4/25/2025,05-03-2025,Sophie,380.64,8,Upper Medium
09-06-2023,Central,Phone,17,588.58,Store D,Wholesale,0.05,Diana,9505.567,Debit Card,SAVE10,1,REG101133,Cust 1670,25.31,09-06-2023,9/13/2023,Cameron,0,7,Medium
9/29/2023,East,Laptop,11,203.15,Store C,Retail,0.1,Eva,2011.185,Online,FREESHIP,0,REG101134,Cust 2254,30.97,9/29/2023,10-02-2023,Eric,2011.185,3,Upper Medium
5/21/2024,Central,Monitor,18,139.14,Store A,Wholesale,0,Carlos,2504.52,Online,FREESHIP,1,REG101135,Cust 9521,10.56,5/21/2024,5/23/2024,Cameron,0,2,Lower Medium
11/16/2024,East,Chair,3,387.63,Store A,Wholesale,0,Diana,1162.89,Credit Card,WINTER15,0,REG101137,Cust 7628,30.08,11/16/2024,11/20/2024,Eric,1162.89,4,Upper Medium
7/20/2024,North,Desk,5,202.12,Store A,Retail,0.1,Diana,909.54,Online,FREESHIP,1,REG101138,Cust 2453,45.61,7/20/2024,7/28/2024,Ryan,0,8,High
10/22/2023,West,Phone,16,486.71,Store B,Wholesale,0.15,Carlos,6619.256,Online,FREESHIP,1,REG101140,Cust 1951,12.53,10/22/2023,10/26/2023,Wendy,0,4,Lower Medium
5/18/2025,North,Monitor,2,188.29,Store D,Wholesale,0.15,Bob,320.093,Credit Card,SAVE10,0,REG101141,Cust 9405,32.22,5/18/2025,5/21/2025,Ryan,320.093,3,Upper Medium
03-03-2024,South,Laptop,3,260.72,Store B,Wholesale,0.15,Frank,664.836,Online,WINTER15,0,REG101142,Cust 8769,19.41,03-03-2024,03-06-2024,Sophie,664.836,3,Lower Medium
02-09-2025,North,Desk,13,492.66,Store B,Retail,0.1,Frank,5764.122,Gift Card,FREESHIP,0,REG101144,Cust 4068,46.21,02-09-2025,2/14/2025,Ryan,5764.122,5,High
1/17/2023,South,Chair,3,348.38,Store B,Wholesale,0,Carlos,1045.14,Gift Card,FREESHIP,0,REG101145,Cust 3523,26.25,1/17/2023,1/23/2023,Sophie,1045.14,6,Medium
9/17/2023,North,Phone,6,437.59,Store D,Wholesale,0.05,Diana,2494.263,Gift Card,WINTER15,1,REG101146,Cust 3377,39.4,9/17/2023,9/26/2023,Ryan,0,9,Upper Medium
2/15/2025,North,Printer,19,118.09,Store D,Wholesale,0.1,Alice,2019.339,Online,SAVE10,0,REG101147,Cust 3125,10.77,2/15/2025,2/23/2025,Ryan,2019.339,8,Lower Medium
10-07-2023,West,Tablet,15,188.57,Store C,Wholesale,0.05,Bob,2687.1225,Credit Card,FREESHIP,1,REG101148,Cust 4623,38.61,10-07-2023,10-09-2023,Wendy,0,2,Upper Medium
08-08-2023,West,Phone,8,200.74,Store A,Wholesale,0,Diana,1605.92,Gift Card,SAVE10,1,REG101149,Cust 4571,30.7,08-08-2023,08-10-2023,Wendy,0,2,Upper Medium
8/21/2023,East,Laptop,3,142.09,Store C,Wholesale,0.15,Frank,362.3295,Gift Card,WINTER15,0,REG101150,Cust 6453,26.04,8/21/2023,8/27/2023,Eric,362.3295,6,Medium
07-07-2024,North,Tablet,15,576.12,Store D,Retail,0.1,Alice,7777.62,Online,WINTER15,0,REG101151,Cust 6982,29.31,07-07-2024,07-11-2024,Ryan,7777.62,4,Medium
1/17/2025,South,Desk,9,96.97,Store D,Retail,0.15,Bob,741.8205,Credit Card,WINTER15,1,REG101152,Cust 6824,30.87,1/17/2025,1/24/2025,Sophie,0,7,Upper Medium
02-11-2025,North,Printer,8,316.12,Store B,Wholesale,0.1,Diana,2276.064,Gift Card,WINTER15,0,REG101155,Cust 3299,6.28,02-11-2025,2/15/2025,Ryan,2276.064,4,Low
2/29/2024,West,Printer,7,208.31,Store C,Wholesale,0.05,Frank,1385.2615,Online,SAVE10,0,REG101157,Cust 9835,26.57,2/29/2024,03-03-2024,Wendy,1385.2615,3,Medium
6/30/2025,North,Chair,2,160.96,Store C,Wholesale,0.1,Eva,289.728,Gift Card,WINTER15,0,REG101158,Cust 1003,44.97,6/30/2025,07-05-2025,Ryan,289.728,5,High
8/19/2024,North,Monitor,3,373.77,Store B,Retail,0.1,Eva,1009.179,Cash,WINTER15,1,REG101159,Cust 9705,17.62,8/19/2024,8/25/2024,Ryan,0,6,Lower Medium
1/15/2024,Central,Printer,20,200.7,Store D,Retail,0.1,Alice,3612.6,Online,FREESHIP,0,REG101160,Cust 3421,29.6,1/15/2024,1/19/2024,Cameron,3612.6,4,Medium
08-08-2024,Central,Desk,14,115.77,Store B,Wholesale,0.15,Frank,1377.663,Credit Card,SAVE10,1,REG101161,Cust 1690,20.12,08-08-2024,08-11-2024,Cameron,0,3,Medium
1/13/2024,South,Desk,12,103.59,Store A,Retail,0.1,Frank,1118.772,Debit Card,FREESHIP,0,REG101163,Cust 9880,48.11,1/13/2024,1/21/2024,Sophie,1118.772,8,High
10/23/2023,West,Chair,20,19.3,Store C,Wholesale,0,Bob,386,Debit Card,SAVE10,0,REG101166,Cust 4205,47.23,10/23/2023,11-01-2023,Wendy,386,9,High
3/24/2023,South,Phone,9,233.11,Store B,Retail,0.05,Eva,1993.0905,Debit Card,WINTER15,0,REG101167,Cust 2579,31.43,3/24/2023,3/28/2023,Sophie,1993.0905,4,Upper Medium
08-09-2024,West,Printer,17,66.48,Store C,Wholesale,0.15,Eva,960.636,Gift Card,WINTER15,1,REG101168,Cust 7265,10.79,08-09-2024,8/14/2024,Wendy,0,5,Lower Medium
4/26/2023,South,Laptop,17,504.63,Store A,Wholesale,0.1,Carlos,7720.839,Online,WINTER15,1,REG101169,Cust 1199,48.33,4/26/2023,05-06-2023,Sophie,0,10,High
03-04-2024,West,Tablet,11,97.84,Store B,Retail,0.05,Alice,1022.428,Debit Card,SAVE10,1,REG101170,Cust 2928,45.97,03-04-2024,03-12-2024,Wendy,0,8,High
2/14/2023,East,Tablet,7,468.14,Store A,Retail,0.15,Bob,2785.433,Cash,SAVE10,0,REG101171,Cust 9447,47.56,2/14/2023,2/17/2023,Eric,2785.433,3,High
4/28/2023,West,Tablet,20,476.69,Store B,Wholesale,0.05,Bob,9057.11,Online,WINTER15,0,REG101172,Cust 9095,10.2,4/28/2023,05-03-2023,Wendy,9057.11,5,Lower Medium
03-03-2024,North,Phone,2,160.73,Store A,Wholesale,0.15,Frank,273.241,Cash,FREESHIP,0,REG101173,Cust 7587,20.18,03-03-2024,03-11-2024,Ryan,273.241,8,Medium
09-04-2024,West,Tablet,9,228.98,Store D,Retail,0.15,Frank,1751.697,Online,WINTER15,0,REG101174,Cust 2611,45.79,09-04-2024,09-08-2024,Wendy,1751.697,4,High
12/30/2024,East,Tablet,19,336.5,Store B,Wholesale,0,Alice,6393.5,Online,WINTER15,0,REG101175,Cust 8284,27.43,12/30/2024,01-07-2025,Eric,6393.5,8,Medium
02-10-2024,East,Printer,18,411.59,Store A,Wholesale,0,Bob,7408.62,Credit Card,WINTER15,0,REG101176,Cust 8154,9.62,02-10-2024,2/16/2024,Eric,7408.62,6,Low
09-07-2023,Central,Printer,1,431.49,Store C,Wholesale,0.15,Alice,366.7665,Cash,SAVE10,0,REG101177,Cust 5215,17.53,09-07-2023,9/15/2023,Cameron,366.7665,8,Lower Medium
08-11-2023,East,Laptop,18,495.39,Store A,Wholesale,0,Carlos,8917.02,Gift Card,SAVE10,0,REG101178,Cust 5309,14.88,08-11-2023,8/15/2023,Eric,8917.02,4,Lower Medium
03-12-2023,West,Phone,4,149.3,Store A,Wholesale,0.1,Diana,537.48,Debit Card,FREESHIP,0,REG101179,Cust 2016,47.84,03-12-2023,3/16/2023,Wendy,537.48,4,High
3/29/2023,Central,Desk,18,179.97,Store C,Wholesale,0.1,Eva,2915.514,Cash,SAVE10,0,REG101180,Cust 2676,22.15,3/29/2023,3/31/2023,Cameron,2915.514,2,Medium
2/17/2025,South,Chair,11,381.14,Store B,Retail,0.05,Frank,3982.913,Gift Card,FREESHIP,0,REG101181,Cust 7529,32.83,2/17/2025,2/27/2025,Sophie,3982.913,10,Upper Medium
1/14/2023,East,Phone,17,226.56,Store A,Wholesale,0.1,Diana,3466.368,Gift Card,WINTER15,1,REG101183,Cust 2527,36.89,1/14/2023,1/20/2023,Eric,0,6,Upper Medium
01-03-2024,West,Laptop,2,132.91,Store A,Wholesale,0,Bob,265.82,Debit Card,WINTER15,0,REG101184,Cust 1970,7.76,01-03-2024,01-12-2024,Wendy,265.82,9,Low
8/25/2023,South,Desk,2,35.69,Store C,Retail,0,Eva,71.38,Debit Card,FREESHIP,0,REG101185,Cust 9543,39.89,8/25/2023,8/28/2023,Sophie,71.38,3,Upper Medium
5/16/2025,North,Desk,6,451.93,Store A,Wholesale,0.15,Eva,2304.843,Cash,WINTER15,1,REG101186,Cust 2957,49.37,5/16/2025,5/25/2025,Ryan,0,9,High
12/30/2023,South,Laptop,7,270.47,Store D,Wholesale,0.05,Diana,1798.6255,Credit Card,WINTER15,1,REG101187,Cust 2852,41.56,12/30/2023,01-03-2024,Sophie,0,4,High
10-06-2024,South,Phone,13,55.46,Store A,Retail,0.05,Bob,684.931,Credit Card,FREESHIP,1,REG101188,Cust 6365,18.01,10-06-2024,10-09-2024,Sophie,0,3,Lower Medium
03-12-2023,Central,Tablet,17,515.12,Store D,Wholesale,0.15,Bob,7443.484,Credit Card,SAVE10,1,REG101189,Cust 9159,32.74,03-12-2023,3/22/2023,Cameron,0,10,Upper Medium
04-06-2024,North,Phone,1,256.63,Store D,Wholesale,0,Carlos,256.63,Gift Card,FREESHIP,0,REG101190,Cust 3252,12.97,04-06-2024,04-08-2024,Ryan,256.63,2,Lower Medium
1/20/2023,North,Tablet,4,423.99,Store B,Retail,0.05,Frank,1611.162,Online,FREESHIP,0,REG101191,Cust 8679,20.05,1/20/2023,1/25/2023,Ryan,1611.162,5,Medium
09-11-2023,East,Desk,7,67.05,Store D,Wholesale,0.1,Carlos,422.415,Cash,FREESHIP,0,REG101194,Cust 9092,36.67,09-11-2023,9/18/2023,Eric,422.415,7,Upper Medium
9/14/2023,North,Phone,19,118.15,Store C,Retail,0.15,Frank,1908.1225,Cash,SAVE10,0,REG101195,Cust 7007,12.95,9/14/2023,9/19/2023,Ryan,1908.1225,5,Lower Medium
6/23/2024,North,Monitor,9,36.21,Store C,Wholesale,0.15,Bob,277.0065,Credit Card,FREESHIP,0,REG101197,Cust 5771,6.71,6/23/2024,6/30/2024,Ryan,277.0065,7,Low
3/30/2023,West,Printer,10,52.58,Store B,Wholesale,0.1,Eva,473.22,Cash,WINTER15,0,REG101198,Cust 4317,14.01,3/30/2023,04-09-2023,Wendy,473.22,10,Lower Medium
10-05-2024,East,Phone,6,272.26,Store A,Retail,0.1,Carlos,1470.204,Debit Card,SAVE10,0,REG101199,Cust 3627,43.67,10-05-2024,10/15/2024,Eric,1470.204,10,High
3/19/2023,Central,Chair,10,124.97,Store D,Retail,0.15,Eva,1062.245,Gift Card,WINTER15,1,REG101200,Cust 4433,40.23,3/19/2023,3/29/2023,Cameron,0,10,High
3/17/2025,North,Phone,9,228.62,Store C,Retail,0.05,Eva,1954.701,Gift Card,SAVE10,0,REG101201,Cust 6231,31.43,3/17/2025,3/21/2025,Ryan,1954.701,4,Upper Medium
12/18/2024,Central,Laptop,20,282.91,Store A,Wholesale,0.15,Frank,4809.47,Debit Card,FREESHIP,0,REG101202,Cust 8987,8.19,12/18/2024,12/28/2024,Cameron,4809.47,10,Low
01-06-2025,West,Tablet,17,129.62,Store D,Retail,0.15,Eva,1873.009,Online,FREESHIP,0,REG101203,Cust 4510,24.28,01-06-2025,01-08-2025,Wendy,1873.009,2,Medium
1/14/2025,Central,Monitor,6,162.35,Store B,Wholesale,0.05,Eva,925.395,Credit Card,SAVE10,1,REG101204,Cust 7003,19.18,1/14/2025,1/20/2025,Cameron,0,6,Lower Medium
1/26/2023,South,Printer,14,209.82,Store B,Wholesale,0,Eva,2937.48,Cash,SAVE10,0,REG101205,Cust 6546,36.11,1/26/2023,1/30/2023,Sophie,2937.48,4,Upper Medium
08-04-2024,North,Laptop,16,293.44,Store D,Wholesale,0.05,Diana,4460.288,Gift Card,SAVE10,0,REG101206,Cust 2951,42.56,08-04-2024,8/14/2024,Ryan,4460.288,10,High
2/13/2024,North,Phone,11,185.52,Store D,Wholesale,0.15,Diana,1734.612,Credit Card,WINTER15,0,REG101207,Cust 4673,38.53,2/13/2024,2/16/2024,Ryan,1734.612,3,Upper Medium
02-11-2023,Central,Desk,18,268.38,Store D,Wholesale,0.15,Alice,4106.214,Cash,FREESHIP,0,REG101208,Cust 5988,48.38,02-11-2023,2/14/2023,Cameron,4106.214,3,High
6/17/2024,East,Printer,18,547.05,Store C,Wholesale,0.1,Carlos,8862.21,Cash,FREESHIP,0,REG101209,Cust 3922,10.99,6/17/2024,6/22/2024,Eric,8862.21,5,Lower Medium
02-03-2023,West,Desk,2,438.06,Store B,Retail,0,Frank,876.12,Online,FREESHIP,1,REG101213,Cust 1813,12.9,02-03-2023,02-09-2023,Wendy,0,6,Lower Medium
11/25/2024,East,Chair,14,6.1,Store C,Wholesale,0.15,Carlos,72.59,Online,FREESHIP,1,REG101214,Cust 7749,10.18,11/25/2024,11/30/2024,Eric,0,5,Lower Medium
6/30/2024,North,Laptop,2,80.14,Store D,Wholesale,0,Carlos,160.28,Online,FREESHIP,1,REG101215,Cust 3416,13.41,6/30/2024,07-03-2024,Ryan,0,3,Lower Medium
08-02-2023,South,Laptop,11,66.97,Store A,Retail,0.15,Bob,626.1695,Gift Card,FREESHIP,1,REG101216,Cust 7066,20.35,08-02-2023,08-11-2023,Sophie,0,9,Medium
2/22/2024,South,Chair,6,181.34,Store A,Wholesale,0,Alice,1088.04,Cash,FREESHIP,0,REG101217,Cust 5180,27.65,2/22/2024,2/27/2024,Sophie,1088.04,5,Medium
4/14/2023,Central,Phone,6,196.31,Store C,Retail,0.1,Carlos,1060.074,Online,WINTER15,0,REG101220,Cust 6843,38.65,4/14/2023,4/17/2023,Cameron,1060.074,3,Upper Medium
02-01-2023,North,Phone,8,430.06,Store B,Wholesale,0.05,Bob,3268.456,Debit Card,SAVE10,0,REG101221,Cust 6844,38.45,02-01-2023,02-05-2023,Ryan,3268.456,4,Upper Medium
6/30/2024,East,Monitor,14,429.72,Store A,Retail,0.1,Eva,5414.472,Cash,SAVE10,0,REG101222,Cust 3248,45.78,6/30/2024,07-05-2024,Eric,5414.472,5,High
10/18/2023,Central,Phone,13,127.34,Store D,Wholesale,0,Alice,1655.42,Credit Card,WINTER15,0,REG101223,Cust 5226,6.15,10/18/2023,10/21/2023,Cameron,1655.42,3,Low
07-04-2024,East,Monitor,6,421.97,Store B,Wholesale,0.05,Bob,2405.229,Cash,WINTER15,0,REG101224,Cust 9804,41.31,07-04-2024,7/13/2024,Eric,2405.229,9,High
07-04-2024,East,Tablet,5,225.69,Store A,Wholesale,0.15,Carlos,959.1825,Gift Card,WINTER15,0,REG101225,Cust 3990,47.6,07-04-2024,07-12-2024,Eric,959.1825,8,High
7/27/2023,North,Monitor,10,322.11,Store A,Retail,0.15,Diana,2737.935,Debit Card,WINTER15,0,REG101226,Cust 5106,28.72,7/27/2023,08-02-2023,Ryan,2737.935,6,Medium
01-11-2023,East,Monitor,13,515.42,Store D,Retail,0,Bob,6700.46,Online,FREESHIP,0,REG101229,Cust 5342,43.37,01-11-2023,1/20/2023,Eric,6700.46,9,High
4/16/2024,West,Tablet,7,129.83,Store A,Wholesale,0,Carlos,908.81,Gift Card,WINTER15,0,REG101230,Cust 4564,13.12,4/16/2024,4/20/2024,Wendy,908.81,4,Lower Medium
03-09-2024,Central,Monitor,17,376.15,Store C,Retail,0.05,Diana,6074.8225,Gift Card,WINTER15,1,REG101231,Cust 6441,31.96,03-09-2024,03-12-2024,Cameron,0,3,Upper Medium
10-07-2024,South,Chair,8,385.46,Store A,Wholesale,0,Bob,3083.68,Cash,SAVE10,0,REG101232,Cust 7591,8.89,10-07-2024,10-11-2024,Sophie,3083.68,4,Low
10-06-2023,West,Printer,2,474.13,Store D,Wholesale,0,Carlos,948.26,Gift Card,FREESHIP,1,REG101233,Cust 9778,14.41,10-06-2023,10/15/2023,Wendy,0,9,Lower Medium
2/20/2024,South,Phone,1,67.38,Store D,Retail,0.15,Alice,57.273,Credit Card,WINTER15,0,REG101235,Cust 8126,6.14,2/20/2024,2/27/2024,Sophie,57.273,7,Low
01-08-2024,South,Chair,7,562.6,Store A,Retail,0.15,Eva,3347.47,Online,WINTER15,0,REG101238,Cust 3508,19.95,01-08-2024,01-12-2024,Sophie,3347.47,4,Lower Medium
06-05-2024,North,Monitor,7,14.34,Store D,Retail,0.05,Alice,95.361,Debit Card,WINTER15,0,REG101239,Cust 4826,19.45,06-05-2024,06-08-2024,Ryan,95.361,3,Lower Medium
5/21/2025,East,Phone,11,34.72,Store B,Wholesale,0.1,Diana,343.728,Gift Card,FREESHIP,0,REG101240,Cust 1232,9.31,5/21/2025,5/23/2025,Eric,343.728,2,Low
03-05-2023,East,Printer,11,488.17,Store B,Wholesale,0.05,Bob,5101.3765,Cash,WINTER15,1,REG101242,Cust 5153,37.47,03-05-2023,03-11-2023,Eric,0,6,Upper Medium
10/27/2024,South,Tablet,10,268.39,Store B,Retail,0.05,Alice,2549.705,Credit Card,SAVE10,0,REG101243,Cust 6330,25.86,10/27/2024,11-02-2024,Sophie,2549.705,6,Medium
3/24/2025,North,Tablet,5,64.18,Store C,Retail,0.1,Eva,288.81,Gift Card,SAVE10,0,REG101244,Cust 8277,21.17,3/24/2025,3/29/2025,Ryan,288.81,5,Medium
9/21/2024,West,Phone,15,466.55,Store A,Retail,0.05,Alice,6648.3375,Cash,SAVE10,1,REG101245,Cust 5884,36.68,9/21/2024,9/27/2024,Wendy,0,6,Upper Medium
07-11-2024,East,Monitor,6,100.75,Store A,Wholesale,0.1,Frank,544.05,Credit Card,FREESHIP,0,REG101247,Cust 8095,12.98,07-11-2024,7/14/2024,Eric,544.05,3,Lower Medium
11/26/2023,East,Laptop,9,526.26,Store B,Retail,0,Bob,4736.34,Cash,FREESHIP,0,REG101249,Cust 6785,15.47,11/26/2023,12-06-2023,Eric,4736.34,10,Lower Medium
06-02-2024,Central,Printer,18,519.42,Store C,Retail,0.15,Eva,7947.126,Cash,WINTER15,0,REG101250,Cust 6485,32.96,06-02-2024,06-04-2024,Cameron,7947.126,2,Upper Medium
1/17/2023,North,Chair,18,108.46,Store D,Wholesale,0.05,Frank,1854.666,Online,SAVE10,0,REG101251,Cust 6960,10.72,1/17/2023,1/24/2023,Ryan,1854.666,7,Lower Medium
01-05-2025,North,Printer,17,5.91,Store A,Wholesale,0.15,Eva,85.3995,Online,SAVE10,0,REG101253,Cust 6186,44.85,01-05-2025,1/13/2025,Ryan,85.3995,8,High
2/20/2024,East,Phone,4,452.77,Store B,Retail,0,Diana,1811.08,Debit Card,SAVE10,0,REG101254,Cust 8828,32.01,2/20/2024,03-01-2024,Eric,1811.08,10,Upper Medium
12/26/2023,North,Monitor,7,157,Store A,Wholesale,0.15,Alice,934.15,Online,SAVE10,1,REG101255,Cust 9097,39.72,12/26/2023,01-04-2024,Ryan,0,9,Upper Medium
03-07-2023,North,Printer,11,550.86,Store C,Retail,0.1,Bob,5453.514,Online,FREESHIP,0,REG101256,Cust 4744,21.82,03-07-2023,03-12-2023,Ryan,5453.514,5,Medium
9/13/2024,North,Chair,5,172.65,Store C,Wholesale,0.15,Alice,733.7625,Cash,SAVE10,0,REG101257,Cust 4287,28.3,9/13/2024,9/22/2024,Ryan,733.7625,9,Medium
01-02-2024,East,Tablet,16,145.3,Store B,Wholesale,0,Eva,2324.8,Credit Card,FREESHIP,1,REG101258,Cust 2236,29.64,01-02-2024,01-12-2024,Eric,0,10,Medium
02-08-2025,South,Printer,10,67.38,Store C,Retail,0.1,Diana,606.42,Gift Card,FREESHIP,1,REG101259,Cust 5312,20.58,02-08-2025,2/18/2025,Sophie,0,10,Medium
03-04-2025,South,Printer,15,141.13,Store D,Wholesale,0,Carlos,2116.95,Cash,SAVE10,0,REG101260,Cust 5096,19.63,03-04-2025,03-12-2025,Sophie,2116.95,8,Lower Medium
03-12-2024,Central,Tablet,1,534.61,Store D,Retail,0.05,Frank,507.8795,Online,SAVE10,0,REG101261,Cust 1162,22.68,03-12-2024,3/21/2024,Cameron,507.8795,9,Medium
07-03-2024,East,Phone,9,560.04,Store D,Retail,0.05,Carlos,4788.342,Gift Card,WINTER15,0,REG101262,Cust 1669,22.81,07-03-2024,07-07-2024,Eric,4788.342,4,Medium
01-05-2025,North,Laptop,8,275.32,Store D,Retail,0.1,Diana,1982.304,Cash,SAVE10,0,REG101263,Cust 6213,18.26,01-05-2025,1/13/2025,Ryan,1982.304,8,Lower Medium
3/21/2024,East,Phone,3,105.73,Store D,Retail,0.05,Bob,301.3305,Debit Card,FREESHIP,1,REG101264,Cust 7659,12.12,3/21/2024,3/28/2024,Eric,0,7,Lower Medium
4/13/2025,Central,Laptop,20,190.39,Store B,Retail,0.1,Bob,3427.02,Gift Card,SAVE10,0,REG101266,Cust 1457,49.93,4/13/2025,4/18/2025,Cameron,3427.02,5,High
4/30/2024,West,Chair,19,433.39,Store C,Retail,0.05,Bob,7822.6895,Online,WINTER15,0,REG101267,Cust 2410,7.59,4/30/2024,05-09-2024,Wendy,7822.6895,9,Low
2/15/2025,South,Phone,1,92.72,Store C,Wholesale,0.15,Eva,78.812,Debit Card,WINTER15,0,REG101268,Cust 4723,48.46,2/15/2025,2/19/2025,Sophie,78.812,4,High
2/18/2025,West,Laptop,1,263.28,Store D,Wholesale,0.1,Eva,236.952,Credit Card,SAVE10,0,REG101269,Cust 1586,36.28,2/18/2025,2/23/2025,Wendy,236.952,5,Upper Medium
02-04-2024,Central,Tablet,18,595.53,Store B,Retail,0,Frank,10719.54,Cash,WINTER15,0,REG101271,Cust 9534,42.91,02-04-2024,02-06-2024,Cameron,10719.54,2,High
11/25/2024,North,Monitor,14,574.32,Store D,Wholesale,0.15,Diana,6834.408,Credit Card,SAVE10,0,REG101272,Cust 5693,12.07,11/25/2024,12-05-2024,Ryan,6834.408,10,Lower Medium
12/30/2024,North,Laptop,18,444.13,Store D,Retail,0,Frank,7994.34,Cash,SAVE10,0,REG101273,Cust 6950,5.41,12/30/2024,01-02-2025,Ryan,7994.34,3,Low
09-05-2023,West,Tablet,19,431.47,Store A,Retail,0.1,Eva,7378.137,Gift Card,WINTER15,0,REG101274,Cust 7098,49.23,09-05-2023,09-10-2023,Wendy,7378.137,5,High
